"x","y"
141537.98725,1049319.32194
142736.644703,1049319.55575
205725.7783,1049338.52142
240628.273021,1049362.46136
205938.613387,1049367.71498
154637.138311,1049369.21811
176943.546626,1049370.13069
135177.507591,1049377.79053
189237.453349,1049391.39335
141864.180528,1049394.29642
194813.323494,1049395.26364
201814.09569,1049407.59955
213765.649693,1049426.99767
144090.272368,1049427.29814
205069.120168,1049441.09179
188717.524613,1049465.19081
215824.94157,1049470.91243
212895.272979,1049479.86713
175605.746295,1049497.79187
136502.572028,1049505.79093
135828.617276,1049506.24512
151336.615643,1049506.33026
142074.245171,1049509.88597
136906.336075,1049522.03486
202818.576288,1049525.73978
135220.334117,1049530.83134
189139.610404,1049533.0624
203485.674042,1049541.00825
211363.435325,1049544.54525
189605.502037,1049552.57015
198959.695829,1049555.13427
162973.662194,1049564.68526
207831.511681,1049572.93494
200170.836189,1049576.8378
187481.660424,1049577.64313
178226.595698,1049583.55479
189368.099633,1049584.4256
160563.594565,1049589.75488
224378.131468,1049592.10254
162032.067335,1049600.97328
195704.798908,1049612.52951
136833.181669,1049628.81714
136343.73603,1049635.79973
135660.539595,1049647.64125
230096.593264,1049653.72219
160641.212287,1049659.97328
188620.954498,1049660.83395
189312.15742,1049669.12059
241609.786847,1049669.20919
145196.364052,1049688.74023
187948.82788,1049693.9636
213072.410641,1049693.96676
231294.127125,1049701.09239
202579.236717,1049702.63356
196455.160616,1049707.99939
216828.651253,1049710.12906
187725.89347,1049711.04312
223476.010782,1049729.30255
189276.469284,1049732.30596
137154.985066,1049733.8194
148181.403549,1049736.93096
174081.020778,1049757.07279
137016.609015,1049771.08283
175666.482148,1049775.50626
211910.890213,1049777.76391
137152.540883,1049797.027
225250.599662,1049809.41414
189279.711773,1049815.76292
236090.667406,1049816.45396
213894.221153,1049817.21141
203952.571689,1049825.45558
189217.152524,1049828.13843
136993.272683,1049832.66959
170475.604719,1049833.39811
152706.941547,1049860.44437
172096.046295,1049877.93301
136243.751359,1049893.0037
176980.268318,1049894.46411
224365.134929,1049901.61095
164340.679749,1049931.53186
177851.075487,1049958.7915
231182.195376,1049960.43308
209663.051497,1049963.03887
233317.214193,1049963.22468
211206.010141,1049973.19551
204763.915678,1049978.78344
135443.860733,1049981.79671
164288.465048,1049987.57893
141901.020718,1049991.39506
189484.626491,1049991.48165
203784.841878,1049996.80096
231436.151824,1050013.39928
142401.170816,1050026.08779
136578.374936,1050033.78505
142527.0908,1050035.67694
206701.662269,1050042.30086
144957.446477,1050049.61861
173109.368128,1050053.68073
136372.748657,1050053.88709
189555.171237,1050054.00332
177544.47234,1050065.56061
197496.724459,1050070.54455
218481.493854,1050078.86254
180160.078595,1050082.6623
241071.999254,1050090.06662
137948.461116,1050091.53915
156283.093308,1050096.87718
177388.567447,1050097.97694
177677.339075,1050099.39192
139969.107792,1050101.19212
206742.374463,1050102.39123
177460.226301,1050103.92564
136958.602866,1050117.97901
184388.331586,1050123.69813
177504.481795,1050135.87825
142878.747616,1050136.51729
136254.533792,1050137.55527
225223.473697,1050139.97023
191461.953826,1050142.17355
135838.414215,1050145.46524
240111.654987,1050146.62724
194184.735649,1050149.06206
224440.437914,1050163.33129
135753.952903,1050171.00225
136429.842685,1050183.67954
135863.14193,1050191.83544
206023.484319,1050196.72965
136126.125045,1050208.76898
205217.38369,1050220.11037
153521.245083,1050223.91655
173109.737591,1050227.95628
231730.001239,1050237.84434
205655.732244,1050251.1989
207321.939135,1050267.83732
136571.473454,1050275.71458
136425.370215,1050279.101
152161.506383,1050288.23766
143504.636353,1050291.12376
231297.507374,1050291.90906
227386.240196,1050296.4033
177718.662263,1050297.36637
164738.045711,1050308.88014
136267.307851,1050312.6685
136098.61912,1050317.30677
145169.545302,1050331.05439
164655.695429,1050334.86658
189263.855406,1050338.22619
215814.301401,1050340.89569
144237.954452,1050341.38543
160714.495252,1050351.53488
206124.100913,1050361.20865
204569.029726,1050381.7115
221269.740361,1050383.5954
144615.360813,1050390.2895
136822.056323,1050403.9308
232037.668875,1050411.52861
164426.981998,1050414.48056
136028.52025,1050417.87728
156363.518191,1050424.21777
189771.518423,1050427.52268
136515.817634,1050431.13673
198532.362557,1050433.31841
136269.023084,1050441.69439
234503.726054,1050446.59448
201808.83285,1050477.10723
137363.60746,1050482.0379
240236.444961,1050485.66434
136989.48231,1050490.6514
239258.979877,1050494.93348
142527.674586,1050500.09257
205613.282399,1050500.49056
151843.095229,1050503.54782
137242.6273,1050510.82026
137496.375751,1050512.73005
137091.705567,1050515.05154
207270.264366,1050523.2045
206307.673463,1050529.03003
172623.519579,1050530.46815
211294.609101,1050537.25911
136317.835228,1050539.07223
137041.284914,1050545.95445
212887.481932,1050546.77239
237364.047198,1050568.19791
204005.751663,1050584.91632
136422.954929,1050593.28682
187743.622063,1050604.48777
187859.327192,1050613.72873
156793.589963,1050616.35576
189507.79006,1050621.39536
137006.178974,1050625.56455
241278.923272,1050638.42261
137128.905032,1050649.88851
136314.844597,1050652.86248
195422.278919,1050662.35404
150255.724591,1050664.31402
210896.336705,1050671.1994
135981.289888,1050679.13508
232225.751413,1050682.30637
185412.298931,1050682.8737
137981.078606,1050692.43752
231737.33323,1050693.19168
162426.598104,1050709.06187
149987.679897,1050727.76767
164841.648579,1050727.787
137330.417316,1050729.32859
185791.721772,1050729.42401
171636.112178,1050740.96721
212227.692669,1050743.55291
137694.497214,1050748.81074
136301.519962,1050749.08554
178314.773933,1050752.09157
135655.488763,1050787.70155
193457.693246,1050788.56301
135967.562343,1050793.79486
202992.964323,1050797.80197
137560.434192,1050797.95266
231260.115359,1050801.14308
136701.70548,1050805.72365
136217.094986,1050809.11289
145039.006043,1050811.50054
235241.165544,1050813.50609
211981.330382,1050819.73745
138142.838794,1050824.50522
214326.479612,1050825.18897
136301.76341,1050829.71435
164811.582137,1050831.51769
156229.061428,1050838.11994
206334.013247,1050852.45409
164842.561006,1050858.46477
202733.861764,1050859.76553
198008.64571,1050859.94761
178199.506152,1050863.42185
210133.273142,1050866.37256
136247.237,1050869.28373
136969.871554,1050875.5685
203183.679154,1050879.5107
204768.150276,1050888.04567
136437.269489,1050890.79427
211763.044811,1050897.82899
173840.930196,1050909.5623
142551.20694,1050912.75263
185662.209751,1050916.2934
209938.419443,1050919.70403
169959.000908,1050920.13671
198052.378441,1050925.47744
142738.082769,1050950.51364
203120.551859,1050972.01509
210036.40339,1050981.91053
161725.720226,1050984.05385
187274.63644,1050988.08309
137605.381999,1050998.06086
147981.928356,1051022.80976
222609.013694,1051029.99907
153167.723882,1051040.36872
136191.507541,1051041.80017
209970.954398,1051045.32804
210136.14969,1051054.70284
152433.168833,1051068.76466
137575.02194,1051069.28579
224934.340834,1051071.63364
190078.185735,1051073.76514
200082.649727,1051080.39899
240586.377537,1051082.192
202962.061259,1051084.32024
143058.714578,1051089.40573
179169.061011,1051104.18252
136300.891929,1051118.65503
177566.228304,1051123.68244
198734.460122,1051126.26803
186224.322492,1051152.86364
187589.226626,1051156.01519
187333.618917,1051160.69082
202464.924035,1051161.25777
198006.296609,1051163.81156
226145.807989,1051165.99776
206596.057526,1051173.15422
186888.728939,1051181.4151
209028.373424,1051207.40516
137760.711681,1051210.6725
207501.761787,1051220.80285
173442.199837,1051228.87946
241527.418388,1051234.98074
203890.533006,1051242.88345
145514.547613,1051245.88932
172932.476394,1051253.72626
210778.729687,1051264.70085
184956.064457,1051264.77916
207029.083382,1051293.51301
137709.746188,1051316.40401
141600.815897,1051320.7649
186201.861709,1051320.77254
226025.021191,1051325.05379
190046.229769,1051346.60972
211660.728213,1051381.0658
190200.582586,1051382.15932
142475.973448,1051387.92202
136494.78388,1051400.23638
165436.77833,1051402.6846
189930.403213,1051414.255
186887.382008,1051422.82171
189634.222684,1051434.64198
167390.332366,1051439.10985
187392.401531,1051461.07772
187301.859649,1051462.68757
196764.396398,1051472.49827
143303.381639,1051483.66497
154887.997646,1051508.24397
209813.696903,1051514.31078
197843.980348,1051514.54197
211616.652325,1051521.56695
226994.800726,1051522.19472
235726.001872,1051543.12457
214610.704744,1051544.14249
139855.082701,1051545.30754
205688.897538,1051549.03661
187148.457926,1051552.64472
190261.443573,1051581.87599
182033.668123,1051582.75712
195326.841986,1051595.50828
137637.716804,1051612.15862
165668.54584,1051616.91463
175927.33608,1051624.49405
159893.816767,1051631.96608
232409.20965,1051643.67191
136658.675261,1051649.30335
136225.169134,1051664.30526
190249.99758,1051675.28953
211804.657258,1051681.85432
143509.301769,1051693.26544
191010.918246,1051704.07002
195183.872288,1051728.31708
197653.825372,1051734.53424
191398.534077,1051743.53882
191289.024791,1051752.33773
157978.231783,1051754.59042
138586.61646,1051760.56299
164276.288802,1051793.09819
192510.991149,1051797.62538
155737.21985,1051805.43593
212929.103426,1051815.39913
151744.670687,1051845.99318
240662.319648,1051855.06942
153664.552316,1051868.42906
186510.655122,1051870.22627
237500.548576,1051871.79574
208085.764899,1051873.74014
197618.778377,1051893.55395
190691.176966,1051895.09835
190675.305102,1051922.75537
211425.953867,1051928.83982
211814.071677,1051932.2932
150751.489653,1051935.15562
156785.586452,1051940.21275
211859.809351,1051942.16984
211612.578932,1051947.24478
186576.509262,1051947.83521
207656.530135,1051958.28912
204145.583241,1051967.93532
200506.271741,1051984.18639
221463.526887,1051990.86252
238496.033707,1051997.46
186500.340655,1052060.51
190260.782238,1052062.90508
191223.093177,1052089.90061
197666.142246,1052097.44759
208056.303137,1052099.09951
197460.258313,1052116.22707
186457.962942,1052125.82314
201652.698223,1052131.71597
151919.754173,1052140.68214
139288.583914,1052142.00893
140350.876813,1052166.5829
190408.955473,1052171.65337
210782.279709,1052184.00729
210657.854604,1052200.11688
185373.031204,1052211.22848
178814.704501,1052211.27789
210266.231402,1052219.43379
211218.461045,1052223.65339
190222.105632,1052229.05254
139891.402454,1052239.68745
208453.554174,1052243.85072
152722.269893,1052263.18
211398.700659,1052267.71416
208961.117527,1052317.7224
229218.24554,1052323.01299
193592.240488,1052324.59828
210801.586632,1052326.8326
211439.320718,1052332.10556
210407.735407,1052333.87397
197160.658463,1052338.82073
190852.521882,1052343.86566
186225.594266,1052353.52276
138116.936005,1052359.74555
139169.689146,1052362.30563
211771.173478,1052363.65328
205105.910206,1052365.01052
203184.435585,1052368.03447
202012.429151,1052377.16306
137925.42033,1052378.51396
139485.185627,1052385.79085
211790.401972,1052387.40054
194673.178549,1052389.15743
196772.306476,1052394.68363
210740.906587,1052404.2834
137780.030626,1052405.15437
210443.854688,1052415.80306
234802.745661,1052415.83165
163604.159594,1052417.43973
211482.751433,1052422.96482
151710.909233,1052424.62822
211034.681289,1052426.447
210183.043329,1052433.75169
203661.729653,1052438.67345
191541.264218,1052447.75875
203850.308393,1052461.2731
210234.013121,1052482.76608
210520.140135,1052490.98242
221258.638646,1052504.20565
210170.322993,1052524.22318
235545.100087,1052531.53856
210823.500939,1052532.74805
210956.602943,1052533.85339
137941.066706,1052536.74413
191377.150812,1052541.57938
144757.926403,1052544.24601
211445.430436,1052554.78724
191116.233547,1052558.05715
232473.679609,1052563.26006
155350.199782,1052565.30705
196950.790465,1052566.43008
196588.833925,1052566.81438
210622.182159,1052568.58123
240262.07759,1052568.72837
191503.247619,1052576.60725
179935.26372,1052577.6495
138520.661944,1052587.69298
234066.169258,1052587.92868
197292.91545,1052595.1333
189685.714226,1052607.68159
203880.146704,1052615.26313
191170.89255,1052620.44411
241082.639672,1052630.60815
211224.903286,1052631.53125
210316.005892,1052631.56906
211595.653523,1052637.59724
137665.946616,1052640.92849
196914.797054,1052645.01533
211466.574536,1052646.08674
209208.64093,1052647.29889
210622.444234,1052658.55355
210422.086448,1052660.2256
194977.994021,1052665.3805
192330.916694,1052681.13089
196972.56365,1052683.45962
239837.537992,1052687.76713
186947.600797,1052692.06008
191080.715121,1052693.25031
210879.642163,1052698.69055
191697.292786,1052701.89551
210517.535674,1052706.20892
194417.658571,1052711.50975
191875.050061,1052738.18846
191425.856271,1052739.87352
210674.983464,1052740.01183
194975.886466,1052750.73286
211143.366556,1052760.83945
186482.234878,1052761.15164
198159.502957,1052764.63033
210938.164549,1052768.96525
152013.024883,1052793.97441
194940.381739,1052794.20374
222254.345006,1052796.94846
196181.919651,1052799.2622
212655.652675,1052807.82172
196033.865434,1052810.76061
191912.999577,1052813.7743
188430.089591,1052827.45363
155244.855007,1052833.74637
205604.478615,1052839.151
137663.073182,1052846.80609
142931.897267,1052863.83535
201886.652532,1052864.35389
211055.713381,1052866.93814
210675.911916,1052868.39859
199105.607263,1052869.94782
210463.362089,1052871.10317
